score	frequency	target
-720912	1	mPonPyg2
-720843	1	mPonPyg2
-720594	1	mPonPyg2
-720360	1	mPonPyg2
-720348	1	mPonPyg2
-720346	1	mPonPyg2
-720289	1	mPonPyg2
-720035	1	mPonPyg2
-720010	1	mPonPyg2
-719997	1	mPonPyg2
-719979	1	mPonPyg2
-719964	1	mPonPyg2
-719857	1	mPonPyg2
-719797	1	mPonPyg2
-719556	1	mPonPyg2
-719491	1	mPonPyg2
-719390	1	mPonPyg2
-719380	1	mPonPyg2
-719304	1	mPonPyg2
-719275	1	mPonPyg2
-719258	1	mPonPyg2
-719169	1	mPonPyg2
-718981	1	mPonPyg2
-718942	1	mPonPyg2
-718941	1	mPonPyg2
-718576	1	mPonPyg2
-718330	1	mPonPyg2
-718193	1	mPonPyg2
-717764	1	mPonPyg2
-717683	1	mPonPyg2
-717473	1	mPonPyg2
-717334	1	mPonPyg2
-717270	1	mPonPyg2
-717143	1	mPonPyg2
-717033	1	mPonPyg2
-715641	1	mPonPyg2
-715477	1	mPonPyg2
-714846	1	mPonPyg2
-714744	1	mPonPyg2
-714396	1	mPonPyg2
-714325	1	mPonPyg2
-714116	1	mPonPyg2
-713807	1	mPonPyg2
-713789	2	mPonPyg2
-713649	1	mPonPyg2
-713646	1	mPonPyg2
-713611	1	mPonPyg2
-713513	1	mPonPyg2
-712813	1	mPonPyg2
-712805	1	mPonPyg2
-712778	1	mPonPyg2
-712757	1	mPonPyg2
-712495	1	mPonPyg2
-712069	1	mPonPyg2
-711481	1	mPonPyg2
-711340	1	mPonPyg2
-711159	1	mPonPyg2
-710967	1	mPonPyg2
-710818	1	mPonPyg2
-710732	1	mPonPyg2
-710443	1	mPonPyg2
-710327	1	mPonPyg2
-710303	1	mPonPyg2
-710175	1	mPonPyg2
-709887	1	mPonPyg2
-709862	1	mPonPyg2
-709587	1	mPonPyg2
-709564	1	mPonPyg2
-709549	1	mPonPyg2
-709337	1	mPonPyg2
-709157	1	mPonPyg2
-709060	1	mPonPyg2
-708649	1	mPonPyg2
-708576	1	mPonPyg2
-708480	1	mPonPyg2
-708014	1	mPonPyg2
-707817	1	mPonPyg2
-707758	1	mPonPyg2
-707757	1	mPonPyg2
-707244	1	mPonPyg2
-707203	1	mPonPyg2
-707197	1	mPonPyg2
-706963	1	mPonPyg2
-706907	1	mPonPyg2
-706870	1	mPonPyg2
-706709	1	mPonPyg2
-706658	1	mPonPyg2
-706574	1	mPonPyg2
-706526	1	mPonPyg2
-706308	1	mPonPyg2
-706159	1	mPonPyg2
-705961	1	mPonPyg2
-705896	1	mPonPyg2
-705740	1	mPonPyg2
-704328	1	mPonPyg2
-704092	1	mPonPyg2
-704082	1	mPonPyg2
-703726	1	mPonPyg2
-703704	1	mPonPyg2
-703552	1	mPonPyg2
-703464	1	mPonPyg2
-703346	1	mPonPyg2
-703079	1	mPonPyg2
-702692	1	mPonPyg2
-702443	1	mPonPyg2
-702384	1	mPonPyg2
-702381	1	mPonPyg2
-702321	1	mPonPyg2
-702310	1	mPonPyg2
-702173	1	mPonPyg2
-702074	1	mPonPyg2
-701811	1	mPonPyg2
-701437	1	mPonPyg2
-701300	1	mPonPyg2
-700210	1	mPonPyg2
-700104	1	mPonPyg2
-699989	1	mPonPyg2
-698995	1	mPonPyg2
-698405	1	mPonPyg2
-698305	1	mPonPyg2
-698109	1	mPonPyg2
-697866	1	mPonPyg2
-697714	1	mPonPyg2
-697243	1	mPonPyg2
-696924	1	mPonPyg2
-695689	1	mPonPyg2
-695641	1	mPonPyg2
-694959	1	mPonPyg2
-694953	1	mPonPyg2
-694653	1	mPonPyg2
-694487	1	mPonPyg2
-694281	1	mPonPyg2
-693920	1	mPonPyg2
-693632	1	mPonPyg2
-692956	1	mPonPyg2
-692834	1	mPonPyg2
-692805	1	mPonPyg2
-692713	1	mPonPyg2
-692707	1	mPonPyg2
-692674	1	mPonPyg2
-692209	1	mPonPyg2
-692189	1	mPonPyg2
-692111	1	mPonPyg2
-691693	1	mPonPyg2
-691609	1	mPonPyg2
-690712	1	mPonPyg2
-690703	1	mPonPyg2
-690413	1	mPonPyg2
-690231	1	mPonPyg2
-689888	1	mPonPyg2
-689840	1	mPonPyg2
-689698	1	mPonPyg2
-689564	1	mPonPyg2
-689536	1	mPonPyg2
-689379	1	mPonPyg2
-689260	1	mPonPyg2
-688858	1	mPonPyg2
-688667	1	mPonPyg2
-688436	1	mPonPyg2
-688366	1	mPonPyg2
-687982	1	mPonPyg2
-687842	1	mPonPyg2
-687776	1	mPonPyg2
-687764	1	mPonPyg2
-687607	1	mPonPyg2
-687544	1	mPonPyg2
-687366	1	mPonPyg2
-687180	1	mPonPyg2
-687115	1	mPonPyg2
-687027	1	mPonPyg2
-686617	1	mPonPyg2
-686602	1	mPonPyg2
-686472	1	mPonPyg2
-686392	1	mPonPyg2
-685977	1	mPonPyg2
-685913	1	mPonPyg2
-685813	1	mPonPyg2
-685774	1	mPonPyg2
-685606	1	mPonPyg2
-685494	1	mPonPyg2
-685368	1	mPonPyg2
-685252	1	mPonPyg2
-684733	1	mPonPyg2
-684641	1	mPonPyg2
-684241	1	mPonPyg2
-683569	1	mPonPyg2
-683388	1	mPonPyg2
-683355	1	mPonPyg2
-683290	1	mPonPyg2
-683247	1	mPonPyg2
-682867	1	mPonPyg2
-682858	1	mPonPyg2
-682792	1	mPonPyg2
-682647	1	mPonPyg2
-682015	1	mPonPyg2
-681851	1	mPonPyg2
-681768	1	mPonPyg2
-681548	1	mPonPyg2
-681379	1	mPonPyg2
-681349	1	mPonPyg2
-681309	1	mPonPyg2
-680838	1	mPonPyg2
-680761	1	mPonPyg2
-680666	1	mPonPyg2
-680618	1	mPonPyg2
-680357	1	mPonPyg2
-679894	1	mPonPyg2
-679742	1	mPonPyg2
-679524	1	mPonPyg2
-678671	1	mPonPyg2
-678482	1	mPonPyg2
-678450	1	mPonPyg2
-678272	1	mPonPyg2
-678176	1	mPonPyg2
-677947	1	mPonPyg2
-677772	1	mPonPyg2
-677025	1	mPonPyg2
-676939	1	mPonPyg2
-676663	1	mPonPyg2
-676479	1	mPonPyg2
-676442	1	mPonPyg2
-676395	1	mPonPyg2
-676349	1	mPonPyg2
-676112	1	mPonPyg2
-675776	1	mPonPyg2
-675409	1	mPonPyg2
-675280	1	mPonPyg2
-675016	1	mPonPyg2
-674914	1	mPonPyg2
-674626	1	mPonPyg2
-674521	1	mPonPyg2
-674168	1	mPonPyg2
-674066	1	mPonPyg2
-673896	1	mPonPyg2
-673833	1	mPonPyg2
-673690	1	mPonPyg2
-673566	1	mPonPyg2
-673346	1	mPonPyg2
-673225	1	mPonPyg2
-672902	1	mPonPyg2
-672790	1	mPonPyg2
-672689	1	mPonPyg2
-672609	1	mPonPyg2
-672371	1	mPonPyg2
-672285	1	mPonPyg2
-672277	1	mPonPyg2
-672233	1	mPonPyg2
-672228	1	mPonPyg2
-672192	1	mPonPyg2
-672092	1	mPonPyg2
-672023	1	mPonPyg2
-671921	1	mPonPyg2
-671842	1	mPonPyg2
-671550	1	mPonPyg2
-671369	1	mPonPyg2
-671274	1	mPonPyg2
-671268	1	mPonPyg2
-671059	1	mPonPyg2
-670817	1	mPonPyg2
-670646	1	mPonPyg2
-670625	1	mPonPyg2
-670469	1	mPonPyg2
-670407	1	mPonPyg2
-670163	1	mPonPyg2
-669887	1	mPonPyg2
-669722	1	mPonPyg2
-669357	1	mPonPyg2
-669356	1	mPonPyg2
-669173	1	mPonPyg2
-669160	1	mPonPyg2
-668897	1	mPonPyg2
-668711	1	mPonPyg2
-668690	1	mPonPyg2
-668457	1	mPonPyg2
-667536	1	mPonPyg2
-667525	1	mPonPyg2
-667486	1	mPonPyg2
-667407	1	mPonPyg2
-667327	1	mPonPyg2
-667321	1	mPonPyg2
-667287	1	mPonPyg2
-666801	1	mPonPyg2
-666745	1	mPonPyg2
-666588	1	mPonPyg2
-666576	1	mPonPyg2
-666488	1	mPonPyg2
-666398	1	mPonPyg2
-666132	1	mPonPyg2
-666012	1	mPonPyg2
-665996	1	mPonPyg2
-665869	1	mPonPyg2
-665749	1	mPonPyg2
-665732	1	mPonPyg2
-665715	1	mPonPyg2
-665612	1	mPonPyg2
-665605	1	mPonPyg2
-665485	1	mPonPyg2
-665469	1	mPonPyg2
-665405	1	mPonPyg2
-665223	1	mPonPyg2
-664815	1	mPonPyg2
-664760	1	mPonPyg2
-664656	1	mPonPyg2
-664308	1	mPonPyg2
-664237	1	mPonPyg2
-664235	1	mPonPyg2
-664018	1	mPonPyg2
-663986	1	mPonPyg2
-663852	1	mPonPyg2
-663829	1	mPonPyg2
-663772	1	mPonPyg2
-663483	1	mPonPyg2
-663396	1	mPonPyg2
-663335	1	mPonPyg2
-663301	1	mPonPyg2
-663161	1	mPonPyg2
-662920	1	mPonPyg2
-662838	1	mPonPyg2
-662757	1	mPonPyg2
-662568	1	mPonPyg2
-662524	1	mPonPyg2
-662438	1	mPonPyg2
-662426	1	mPonPyg2
-662331	1	mPonPyg2
-662167	1	mPonPyg2
-662029	1	mPonPyg2
-661977	1	mPonPyg2
-661813	1	mPonPyg2
-661809	1	mPonPyg2
-661645	1	mPonPyg2
-661473	1	mPonPyg2
-661382	1	mPonPyg2
-661350	1	mPonPyg2
-661086	1	mPonPyg2
-660869	1	mPonPyg2
-660530	1	mPonPyg2
-660420	1	mPonPyg2
-660392	1	mPonPyg2
-660386	1	mPonPyg2
-660193	1	mPonPyg2
-660184	1	mPonPyg2
-660103	1	mPonPyg2
-660061	1	mPonPyg2
-660034	1	mPonPyg2
-659982	1	mPonPyg2
-659766	1	mPonPyg2
-659703	1	mPonPyg2
-659676	1	mPonPyg2
-659593	1	mPonPyg2
-659416	1	mPonPyg2
-659209	1	mPonPyg2
-659114	1	mPonPyg2
-659010	1	mPonPyg2
-658746	1	mPonPyg2
-658688	1	mPonPyg2
-658529	1	mPonPyg2
-658268	1	mPonPyg2
-658215	1	mPonPyg2
-658089	1	mPonPyg2
-658028	1	mPonPyg2
-657990	1	mPonPyg2
-657886	1	mPonPyg2
-657728	1	mPonPyg2
-657686	1	mPonPyg2
-657192	1	mPonPyg2
-657190	1	mPonPyg2
-657156	1	mPonPyg2
-657072	1	mPonPyg2
-657026	1	mPonPyg2
-657009	1	mPonPyg2
-656967	1	mPonPyg2
-656894	1	mPonPyg2
-656725	1	mPonPyg2
-656573	1	mPonPyg2
-656549	1	mPonPyg2
-656476	1	mPonPyg2
-656443	1	mPonPyg2
-656236	1	mPonPyg2
-656169	1	mPonPyg2
-656059	1	mPonPyg2
-655698	1	mPonPyg2
-655682	1	mPonPyg2
-655677	1	mPonPyg2
-655376	1	mPonPyg2
-655359	1	mPonPyg2
-655320	1	mPonPyg2
-655191	1	mPonPyg2
-654819	1	mPonPyg2
-654592	1	mPonPyg2
-654570	1	mPonPyg2
-654183	1	mPonPyg2
-654155	1	mPonPyg2
-654148	1	mPonPyg2
-654118	1	mPonPyg2
-654111	1	mPonPyg2
-654031	1	mPonPyg2
-654007	1	mPonPyg2
-653964	1	mPonPyg2
-653950	1	mPonPyg2
-653792	2	mPonPyg2
-653697	1	mPonPyg2
-653533	1	mPonPyg2
-653483	1	mPonPyg2
-653458	1	mPonPyg2
-653364	1	mPonPyg2
-653267	1	mPonPyg2
-653028	1	mPonPyg2
-653015	1	mPonPyg2
-652990	1	mPonPyg2
-652967	1	mPonPyg2
-652932	1	mPonPyg2
-652895	1	mPonPyg2
-652802	1	mPonPyg2
-652627	1	mPonPyg2
-652399	1	mPonPyg2
-652371	1	mPonPyg2
-652357	1	mPonPyg2
-652340	1	mPonPyg2
-652223	1	mPonPyg2
-652155	1	mPonPyg2
-652147	1	mPonPyg2
-652035	1	mPonPyg2
-651978	1	mPonPyg2
-651942	1	mPonPyg2
-651814	2	mPonPyg2
-651635	1	mPonPyg2
-651630	1	mPonPyg2
-651581	1	mPonPyg2
-651474	1	mPonPyg2
-651258	1	mPonPyg2
-651231	1	mPonPyg2
-651200	1	mPonPyg2
-651057	1	mPonPyg2
-650997	1	mPonPyg2
-650972	1	mPonPyg2
-650962	1	mPonPyg2
-650897	1	mPonPyg2
-650862	1	mPonPyg2
-650822	1	mPonPyg2
-650748	1	mPonPyg2
-650742	1	mPonPyg2
-650719	1	mPonPyg2
-650399	1	mPonPyg2
-650343	1	mPonPyg2
-650251	1	mPonPyg2
-650236	1	mPonPyg2
-650172	1	mPonPyg2
-650120	1	mPonPyg2
-650113	1	mPonPyg2
-649972	1	mPonPyg2
-649937	1	mPonPyg2
-649788	1	mPonPyg2
-649652	1	mPonPyg2
-649386	1	mPonPyg2
-649364	1	mPonPyg2
-649340	1	mPonPyg2
-649272	1	mPonPyg2
-649238	1	mPonPyg2
-648963	1	mPonPyg2
-648803	1	mPonPyg2
-648784	1	mPonPyg2
-648775	1	mPonPyg2
-648729	2	mPonPyg2
-648727	1	mPonPyg2
-648721	1	mPonPyg2
-648651	1	mPonPyg2
-648560	1	mPonPyg2
-648522	1	mPonPyg2
-648477	1	mPonPyg2
-648432	1	mPonPyg2
-648308	1	mPonPyg2
-648174	1	mPonPyg2
-648148	1	mPonPyg2
-648096	1	mPonPyg2
-648018	1	mPonPyg2
-647957	1	mPonPyg2
-647875	1	mPonPyg2
-647796	1	mPonPyg2
-647567	1	mPonPyg2
-647446	1	mPonPyg2
-647224	1	mPonPyg2
-647166	1	mPonPyg2
-647133	1	mPonPyg2
-646964	1	mPonPyg2
-646951	1	mPonPyg2
-646827	1	mPonPyg2
-646788	1	mPonPyg2
-646760	1	mPonPyg2
-646659	1	mPonPyg2
-646647	1	mPonPyg2
-646512	1	mPonPyg2
-646430	1	mPonPyg2
-646428	1	mPonPyg2
-646427	1	mPonPyg2
-646316	1	mPonPyg2
-646275	1	mPonPyg2
-646265	1	mPonPyg2
-646226	1	mPonPyg2
-646221	1	mPonPyg2
-645780	1	mPonPyg2
-645746	1	mPonPyg2
-645618	1	mPonPyg2
-645590	1	mPonPyg2
-645450	1	mPonPyg2
-645293	1	mPonPyg2
-645236	1	mPonPyg2
-645123	1	mPonPyg2
-645094	1	mPonPyg2
-644999	1	mPonPyg2
-644802	1	mPonPyg2
-644610	1	mPonPyg2
-644587	1	mPonPyg2
-644578	1	mPonPyg2
-644437	1	mPonPyg2
-644393	1	mPonPyg2
-644360	1	mPonPyg2
-644351	1	mPonPyg2
-644329	1	mPonPyg2
-644213	1	mPonPyg2
-644207	1	mPonPyg2
-644128	1	mPonPyg2
-643838	1	mPonPyg2
-643816	1	mPonPyg2
-643762	1	mPonPyg2
-643731	1	mPonPyg2
-643710	1	mPonPyg2
-643700	1	mPonPyg2
-643575	1	mPonPyg2
-643318	1	mPonPyg2
-643081	1	mPonPyg2
-642948	1	mPonPyg2
-642922	1	mPonPyg2
-642832	1	mPonPyg2
-642800	1	mPonPyg2
-642768	1	mPonPyg2
-642659	1	mPonPyg2
-642265	1	mPonPyg2
-642250	1	mPonPyg2
-642123	1	mPonPyg2
-642089	1	mPonPyg2
-642052	1	mPonPyg2
-641993	1	mPonPyg2
-641858	1	mPonPyg2
-641757	1	mPonPyg2
-641512	1	mPonPyg2
-641501	1	mPonPyg2
-641242	1	mPonPyg2
-641208	1	mPonPyg2
-640957	1	mPonPyg2
-640892	1	mPonPyg2
-640850	1	mPonPyg2
-640610	1	mPonPyg2
-640299	1	mPonPyg2
-640245	1	mPonPyg2
-640005	1	mPonPyg2
-639736	1	mPonPyg2
-639355	1	mPonPyg2
-639285	1	mPonPyg2
-639016	1	mPonPyg2
-638974	1	mPonPyg2
-638915	1	mPonPyg2
-638903	1	mPonPyg2
-638479	1	mPonPyg2
-638373	1	mPonPyg2
-638366	1	mPonPyg2
-637908	1	mPonPyg2
-637880	1	mPonPyg2
-637680	1	mPonPyg2
-637638	1	mPonPyg2
-637473	1	mPonPyg2
-637161	1	mPonPyg2
-637122	1	mPonPyg2
-637107	1	mPonPyg2
-637043	1	mPonPyg2
-636981	1	mPonPyg2
-636915	1	mPonPyg2
-636630	1	mPonPyg2
-636543	1	mPonPyg2
-636458	1	mPonPyg2
-636405	1	mPonPyg2
-636377	1	mPonPyg2
-636368	1	mPonPyg2
-636304	1	mPonPyg2
-636303	1	mPonPyg2
-636275	1	mPonPyg2
-636247	1	mPonPyg2
-635958	1	mPonPyg2
-635853	1	mPonPyg2
-635776	1	mPonPyg2
-635513	1	mPonPyg2
-635053	1	mPonPyg2
-634973	1	mPonPyg2
-634969	1	mPonPyg2
-634762	1	mPonPyg2
-634728	1	mPonPyg2
-634674	1	mPonPyg2
-634640	1	mPonPyg2
-634515	1	mPonPyg2
-634422	1	mPonPyg2
-634233	1	mPonPyg2
-634124	1	mPonPyg2
-633810	1	mPonPyg2
-633744	1	mPonPyg2
-633314	1	mPonPyg2
-633040	1	mPonPyg2
-632991	1	mPonPyg2
-632842	1	mPonPyg2
-632826	1	mPonPyg2
-632705	1	mPonPyg2
-632620	1	mPonPyg2
-632551	1	mPonPyg2
-632396	1	mPonPyg2
-632149	1	mPonPyg2
-632067	1	mPonPyg2
-631929	1	mPonPyg2
-631774	1	mPonPyg2
-631721	1	mPonPyg2
-631709	1	mPonPyg2
-631693	1	mPonPyg2
-631596	1	mPonPyg2
-631497	1	mPonPyg2
-631436	1	mPonPyg2
-631026	1	mPonPyg2
-631024	1	mPonPyg2
-630897	1	mPonPyg2
-630895	1	mPonPyg2
-630757	1	mPonPyg2
-630662	1	mPonPyg2
-630650	1	mPonPyg2
-630646	1	mPonPyg2
-630590	1	mPonPyg2
-630580	1	mPonPyg2
-630547	1	mPonPyg2
-630387	1	mPonPyg2
-630305	1	mPonPyg2
-630036	1	mPonPyg2
-629763	1	mPonPyg2
-629747	1	mPonPyg2
-629563	1	mPonPyg2
-629413	1	mPonPyg2
-629375	1	mPonPyg2
-629003	1	mPonPyg2
-628805	1	mPonPyg2
-628246	1	mPonPyg2
-628228	1	mPonPyg2
-628214	1	mPonPyg2
-628141	1	mPonPyg2
-628078	1	mPonPyg2
-627949	1	mPonPyg2
-627678	1	mPonPyg2
-627468	1	mPonPyg2
-627370	1	mPonPyg2
-627289	1	mPonPyg2
-627224	1	mPonPyg2
-627156	1	mPonPyg2
-626581	1	mPonPyg2
-626224	1	mPonPyg2
-626144	1	mPonPyg2
-625788	1	mPonPyg2
-625772	1	mPonPyg2
-625648	1	mPonPyg2
-625597	1	mPonPyg2
-625432	1	mPonPyg2
-625363	1	mPonPyg2
-625187	1	mPonPyg2
-625073	1	mPonPyg2
-624785	1	mPonPyg2
-624779	1	mPonPyg2
-624671	1	mPonPyg2
-624661	1	mPonPyg2
-624392	1	mPonPyg2
-624187	1	mPonPyg2
-623954	1	mPonPyg2
-623517	1	mPonPyg2
-623505	1	mPonPyg2
-623460	1	mPonPyg2
-623369	1	mPonPyg2
-623367	1	mPonPyg2
-623267	1	mPonPyg2
-623236	1	mPonPyg2
-622864	1	mPonPyg2
-622839	1	mPonPyg2
-622592	1	mPonPyg2
-622438	1	mPonPyg2
-622222	1	mPonPyg2
-622160	1	mPonPyg2
-622138	1	mPonPyg2
-622011	1	mPonPyg2
-621449	1	mPonPyg2
-621411	1	mPonPyg2
-621031	1	mPonPyg2
-620647	1	mPonPyg2
-620513	1	mPonPyg2
-620274	1	mPonPyg2
-620265	1	mPonPyg2
-620247	1	mPonPyg2
-620228	1	mPonPyg2
-620185	1	mPonPyg2
-619796	1	mPonPyg2
-619741	1	mPonPyg2
-619602	1	mPonPyg2
-619557	1	mPonPyg2
-619451	1	mPonPyg2
-619233	1	mPonPyg2
-618892	1	mPonPyg2
-618890	2	mPonPyg2
-618810	1	mPonPyg2
-618763	1	mPonPyg2
-618609	1	mPonPyg2
-618567	1	mPonPyg2
-618380	1	mPonPyg2
-618130	1	mPonPyg2
-618077	1	mPonPyg2
-617736	1	mPonPyg2
-617590	1	mPonPyg2
-617152	1	mPonPyg2
-616831	1	mPonPyg2
-616763	1	mPonPyg2
-616709	1	mPonPyg2
-616665	1	mPonPyg2
-616400	1	mPonPyg2
-615834	1	mPonPyg2
-615754	1	mPonPyg2
-615621	1	mPonPyg2
-615613	1	mPonPyg2
-615494	1	mPonPyg2
-615424	1	mPonPyg2
-615340	1	mPonPyg2
-615319	1	mPonPyg2
-615129	1	mPonPyg2
-615004	1	mPonPyg2
-614965	1	mPonPyg2
-614902	1	mPonPyg2
-614890	1	mPonPyg2
-614724	1	mPonPyg2
-614564	1	mPonPyg2
-614562	1	mPonPyg2
-614519	1	mPonPyg2
-614493	1	mPonPyg2
-614395	1	mPonPyg2
-614391	1	mPonPyg2
-614162	1	mPonPyg2
-614102	1	mPonPyg2
-614050	1	mPonPyg2
-613843	1	mPonPyg2
-613349	1	mPonPyg2
-613320	1	mPonPyg2
-613273	1	mPonPyg2
-613131	1	mPonPyg2
-612833	1	mPonPyg2
-612810	1	mPonPyg2
-612630	1	mPonPyg2
-612608	1	mPonPyg2
-612581	1	mPonPyg2
-612419	1	mPonPyg2
-612393	1	mPonPyg2
-612126	1	mPonPyg2
-612060	1	mPonPyg2
-611953	1	mPonPyg2
-611939	1	mPonPyg2
-611859	1	mPonPyg2
-611754	1	mPonPyg2
-611537	1	mPonPyg2
-611383	1	mPonPyg2
-611349	1	mPonPyg2
-611248	1	mPonPyg2
-611244	1	mPonPyg2
-611012	1	mPonPyg2
-610908	1	mPonPyg2
-610641	1	mPonPyg2
-610617	1	mPonPyg2
-610616	1	mPonPyg2
-610430	1	mPonPyg2
-610338	1	mPonPyg2
-610322	1	mPonPyg2
-610298	1	mPonPyg2
-610252	1	mPonPyg2
-610215	1	mPonPyg2
-610126	1	mPonPyg2
-610113	1	mPonPyg2
-610082	1	mPonPyg2
-609954	1	mPonPyg2
-609940	1	mPonPyg2
-609613	1	mPonPyg2
-609503	1	mPonPyg2
-609338	1	mPonPyg2
-609291	1	mPonPyg2
-609177	1	mPonPyg2
-609076	1	mPonPyg2
-608977	1	mPonPyg2
-608927	1	mPonPyg2
-608812	1	mPonPyg2
-608589	1	mPonPyg2
-608521	1	mPonPyg2
-608373	1	mPonPyg2
-608063	1	mPonPyg2
-607957	1	mPonPyg2
-607815	1	mPonPyg2
-607601	1	mPonPyg2
-607260	1	mPonPyg2
-607043	1	mPonPyg2
-607001	1	mPonPyg2
-606952	1	mPonPyg2
-606916	1	mPonPyg2
-606895	1	mPonPyg2
-606850	1	mPonPyg2
-606802	1	mPonPyg2
-606697	1	mPonPyg2
-606406	1	mPonPyg2
-606377	1	mPonPyg2
-606301	1	mPonPyg2
-605738	1	mPonPyg2
-605691	1	mPonPyg2
-605320	1	mPonPyg2
-605161	1	mPonPyg2
-605154	1	mPonPyg2
-604972	1	mPonPyg2
-604756	1	mPonPyg2
-603747	1	mPonPyg2
-603656	1	mPonPyg2
-603541	1	mPonPyg2
-603485	1	mPonPyg2
-603389	1	mPonPyg2
-603379	1	mPonPyg2
-603344	1	mPonPyg2
-603083	1	mPonPyg2
-603029	1	mPonPyg2
-602987	1	mPonPyg2
-602895	1	mPonPyg2
-602615	1	mPonPyg2
-602531	1	mPonPyg2
-602380	1	mPonPyg2
-602048	1	mPonPyg2
-601962	1	mPonPyg2
-601484	1	mPonPyg2
-601360	1	mPonPyg2
-601053	1	mPonPyg2
-600868	1	mPonPyg2
-600816	1	mPonPyg2
-600605	1	mPonPyg2
-600287	1	mPonPyg2
-599992	1	mPonPyg2
-599913	1	mPonPyg2
-599760	1	mPonPyg2
-599648	1	mPonPyg2
-599455	1	mPonPyg2
-599026	1	mPonPyg2
-599022	1	mPonPyg2
-598979	1	mPonPyg2
-597824	1	mPonPyg2
-597667	1	mPonPyg2
-597583	1	mPonPyg2
-597423	1	mPonPyg2
-597076	1	mPonPyg2
-596878	1	mPonPyg2
-596817	1	mPonPyg2
-596684	1	mPonPyg2
-595290	1	mPonPyg2
-595153	1	mPonPyg2
-595113	1	mPonPyg2
-594833	1	mPonPyg2
-594792	1	mPonPyg2
-594569	1	mPonPyg2
-594333	1	mPonPyg2
-594290	1	mPonPyg2
-594244	1	mPonPyg2
-594152	1	mPonPyg2
-594049	1	mPonPyg2
-593943	1	mPonPyg2
-593741	1	mPonPyg2
-593420	1	mPonPyg2
-593136	1	mPonPyg2
-593001	1	mPonPyg2
-592956	1	mPonPyg2
-592533	1	mPonPyg2
-592418	1	mPonPyg2
-592405	1	mPonPyg2
-592360	1	mPonPyg2
-592272	1	mPonPyg2
-592005	1	mPonPyg2
-591937	1	mPonPyg2
-591911	1	mPonPyg2
-591732	1	mPonPyg2
-591650	1	mPonPyg2
-591588	1	mPonPyg2
-591509	1	mPonPyg2
-591239	1	mPonPyg2
-591040	1	mPonPyg2
-590786	1	mPonPyg2
-590725	1	mPonPyg2
-590695	1	mPonPyg2
-590692	1	mPonPyg2
-590643	1	mPonPyg2
-589859	1	mPonPyg2
-589718	1	mPonPyg2
-589611	1	mPonPyg2
-589496	1	mPonPyg2
-589492	1	mPonPyg2
-589489	1	mPonPyg2
-589470	1	mPonPyg2
-589465	1	mPonPyg2
-589312	1	mPonPyg2
-589205	1	mPonPyg2
-589169	1	mPonPyg2
-588845	1	mPonPyg2
-588451	1	mPonPyg2
-588377	1	mPonPyg2
-588247	1	mPonPyg2
-588137	1	mPonPyg2
-588069	1	mPonPyg2
-587997	1	mPonPyg2
-587421	1	mPonPyg2
-587322	1	mPonPyg2
-587294	1	mPonPyg2
-586571	1	mPonPyg2
-586258	1	mPonPyg2
-586171	1	mPonPyg2
-585866	1	mPonPyg2
-585754	1	mPonPyg2
-585534	1	mPonPyg2
-585238	1	mPonPyg2
-585146	1	mPonPyg2
-584855	1	mPonPyg2
-584493	1	mPonPyg2
-584359	1	mPonPyg2
-584223	1	mPonPyg2
-583998	1	mPonPyg2
-583802	1	mPonPyg2
-583788	1	mPonPyg2
-583486	1	mPonPyg2
-583367	1	mPonPyg2
-583359	1	mPonPyg2
-583225	1	mPonPyg2
-583180	1	mPonPyg2
-583167	1	mPonPyg2
-583138	1	mPonPyg2
-583076	1	mPonPyg2
-582729	1	mPonPyg2
-582685	1	mPonPyg2
-582574	1	mPonPyg2
-582538	1	mPonPyg2
-582501	1	mPonPyg2
-582327	1	mPonPyg2
-582064	1	mPonPyg2
-581994	1	mPonPyg2
-581851	1	mPonPyg2
-581832	1	mPonPyg2
-581775	1	mPonPyg2
-581731	1	mPonPyg2
-581699	1	mPonPyg2
-581669	1	mPonPyg2
-581666	1	mPonPyg2
-581512	1	mPonPyg2
-581433	1	mPonPyg2
-581373	1	mPonPyg2
-581013	1	mPonPyg2
-580949	1	mPonPyg2
-580946	1	mPonPyg2
-580863	1	mPonPyg2
-580779	1	mPonPyg2
-580476	1	mPonPyg2
-580464	1	mPonPyg2
-580249	1	mPonPyg2
-579890	1	mPonPyg2
-579602	1	mPonPyg2
-579512	1	mPonPyg2
-579382	1	mPonPyg2
-579180	1	mPonPyg2
-579008	1	mPonPyg2
-578964	1	mPonPyg2
-578738	1	mPonPyg2
-578658	1	mPonPyg2
-578564	1	mPonPyg2
-578484	1	mPonPyg2
-578222	1	mPonPyg2
-577658	1	mPonPyg2
-577422	1	mPonPyg2
-576983	1	mPonPyg2
-576846	1	mPonPyg2
-576211	1	mPonPyg2
-575619	1	mPonPyg2
-575593	1	mPonPyg2
-575319	1	mPonPyg2
-575228	1	mPonPyg2
-575195	1	mPonPyg2
-575068	1	mPonPyg2
-574607	1	mPonPyg2
-574599	1	mPonPyg2
-574547	1	mPonPyg2
-574313	1	mPonPyg2
-574127	1	mPonPyg2
-574053	1	mPonPyg2
-573995	1	mPonPyg2
-573959	1	mPonPyg2
-573851	1	mPonPyg2
-573792	1	mPonPyg2
-573722	1	mPonPyg2
-573589	1	mPonPyg2
-573475	1	mPonPyg2
