score_per_base	frequency	target
-0.45323	1	mPonAbe1
-0.45322	3	mPonAbe1
-0.45321	1	mPonAbe1
-0.45320	1	mPonAbe1
-0.45319	2	mPonAbe1
-0.45317	2	mPonAbe1
-0.45315	2	mPonAbe1
-0.45308	2	mPonAbe1
-0.45306	1	mPonAbe1
-0.45304	2	mPonAbe1
-0.45301	2	mPonAbe1
-0.45300	2	mPonAbe1
-0.45296	1	mPonAbe1
-0.45292	1	mPonAbe1
-0.45291	4	mPonAbe1
-0.45287	1	mPonAbe1
-0.45282	1	mPonAbe1
-0.45277	2	mPonAbe1
-0.45276	2	mPonAbe1
-0.45273	1	mPonAbe1
-0.45272	2	mPonAbe1
-0.45271	4	mPonAbe1
-0.45270	2	mPonAbe1
-0.45269	1	mPonAbe1
-0.45268	3	mPonAbe1
-0.45267	2	mPonAbe1
-0.45266	2	mPonAbe1
-0.45265	2	mPonAbe1
-0.45261	1	mPonAbe1
-0.45260	1	mPonAbe1
-0.45259	3	mPonAbe1
-0.45257	1	mPonAbe1
-0.45256	1	mPonAbe1
-0.45255	1	mPonAbe1
-0.45254	1	mPonAbe1
-0.45253	1	mPonAbe1
-0.45249	2	mPonAbe1
-0.45247	1	mPonAbe1
-0.45246	1	mPonAbe1
-0.45244	2	mPonAbe1
-0.45242	3	mPonAbe1
-0.45241	3	mPonAbe1
-0.45239	1	mPonAbe1
-0.45238	1	mPonAbe1
-0.45235	1	mPonAbe1
-0.45231	2	mPonAbe1
-0.45230	2	mPonAbe1
-0.45229	2	mPonAbe1
-0.45228	4	mPonAbe1
-0.45227	1	mPonAbe1
-0.45226	2	mPonAbe1
-0.45225	2	mPonAbe1
-0.45224	1	mPonAbe1
-0.45220	2	mPonAbe1
-0.45214	1	mPonAbe1
-0.45213	1	mPonAbe1
-0.45210	1	mPonAbe1
-0.45208	3	mPonAbe1
-0.45206	2	mPonAbe1
-0.45204	2	mPonAbe1
-0.45202	1	mPonAbe1
-0.45200	1	mPonAbe1
-0.45198	1	mPonAbe1
-0.45195	1	mPonAbe1
-0.45193	1	mPonAbe1
-0.45191	1	mPonAbe1
-0.45190	3	mPonAbe1
-0.45188	2	mPonAbe1
-0.45187	1	mPonAbe1
-0.45186	2	mPonAbe1
-0.45184	1	mPonAbe1
-0.45183	1	mPonAbe1
-0.45181	1	mPonAbe1
-0.45176	4	mPonAbe1
-0.45175	1	mPonAbe1
-0.45172	1	mPonAbe1
-0.45168	1	mPonAbe1
-0.45163	1	mPonAbe1
-0.45160	2	mPonAbe1
-0.45159	1	mPonAbe1
-0.45155	1	mPonAbe1
-0.45154	1	mPonAbe1
-0.45147	2	mPonAbe1
-0.45146	1	mPonAbe1
-0.45145	1	mPonAbe1
-0.45144	1	mPonAbe1
-0.45143	2	mPonAbe1
-0.45141	1	mPonAbe1
-0.45138	1	mPonAbe1
-0.45137	1	mPonAbe1
-0.45131	1	mPonAbe1
-0.45129	1	mPonAbe1
-0.45128	1	mPonAbe1
-0.45127	3	mPonAbe1
-0.45123	1	mPonAbe1
-0.45122	1	mPonAbe1
-0.45120	2	mPonAbe1
-0.45116	2	mPonAbe1
-0.45114	1	mPonAbe1
-0.45112	1	mPonAbe1
-0.45110	3	mPonAbe1
-0.45109	1	mPonAbe1
-0.45108	1	mPonAbe1
-0.45107	1	mPonAbe1
-0.45106	1	mPonAbe1
-0.45105	1	mPonAbe1
-0.45104	2	mPonAbe1
-0.45102	1	mPonAbe1
-0.45100	1	mPonAbe1
-0.45098	1	mPonAbe1
-0.45097	1	mPonAbe1
-0.45095	3	mPonAbe1
-0.45094	1	mPonAbe1
-0.45092	1	mPonAbe1
-0.45091	2	mPonAbe1
-0.45090	1	mPonAbe1
-0.45089	1	mPonAbe1
-0.45087	1	mPonAbe1
-0.45085	1	mPonAbe1
-0.45083	1	mPonAbe1
-0.45081	1	mPonAbe1
-0.45080	1	mPonAbe1
-0.45078	1	mPonAbe1
-0.45075	2	mPonAbe1
-0.45074	1	mPonAbe1
-0.45073	1	mPonAbe1
-0.45072	3	mPonAbe1
-0.45070	1	mPonAbe1
-0.45069	1	mPonAbe1
-0.45066	1	mPonAbe1
-0.45064	1	mPonAbe1
-0.45063	1	mPonAbe1
-0.45062	1	mPonAbe1
-0.45061	1	mPonAbe1
-0.45060	3	mPonAbe1
-0.45059	1	mPonAbe1
-0.45057	1	mPonAbe1
-0.45056	3	mPonAbe1
-0.45055	2	mPonAbe1
-0.45053	1	mPonAbe1
-0.45051	1	mPonAbe1
-0.45050	1	mPonAbe1
-0.45047	2	mPonAbe1
-0.45045	2	mPonAbe1
-0.45043	1	mPonAbe1
-0.45042	2	mPonAbe1
-0.45041	1	mPonAbe1
-0.45040	1	mPonAbe1
-0.45039	1	mPonAbe1
-0.45036	1	mPonAbe1
-0.45031	1	mPonAbe1
-0.45029	1	mPonAbe1
-0.45028	1	mPonAbe1
-0.45027	1	mPonAbe1
-0.45026	1	mPonAbe1
-0.45021	1	mPonAbe1
-0.45018	3	mPonAbe1
-0.45016	1	mPonAbe1
-0.45015	1	mPonAbe1
-0.45013	1	mPonAbe1
-0.45012	1	mPonAbe1
-0.45011	1	mPonAbe1
-0.45009	2	mPonAbe1
-0.45008	1	mPonAbe1
-0.45007	1	mPonAbe1
-0.45006	1	mPonAbe1
-0.45003	1	mPonAbe1
-0.45001	1	mPonAbe1
-0.44996	1	mPonAbe1
-0.44993	2	mPonAbe1
-0.44992	1	mPonAbe1
-0.44991	1	mPonAbe1
-0.44990	1	mPonAbe1
-0.44987	3	mPonAbe1
-0.44986	1	mPonAbe1
-0.44985	3	mPonAbe1
-0.44983	2	mPonAbe1
-0.44982	1	mPonAbe1
-0.44981	1	mPonAbe1
-0.44980	1	mPonAbe1
-0.44979	1	mPonAbe1
-0.44977	1	mPonAbe1
-0.44974	2	mPonAbe1
-0.44973	2	mPonAbe1
-0.44971	1	mPonAbe1
-0.44968	2	mPonAbe1
-0.44967	1	mPonAbe1
-0.44964	2	mPonAbe1
-0.44963	2	mPonAbe1
-0.44962	2	mPonAbe1
-0.44961	1	mPonAbe1
-0.44960	1	mPonAbe1
-0.44956	1	mPonAbe1
-0.44955	2	mPonAbe1
-0.44954	1	mPonAbe1
-0.44953	1	mPonAbe1
-0.44952	1	mPonAbe1
-0.44951	1	mPonAbe1
-0.44949	1	mPonAbe1
-0.44947	3	mPonAbe1
-0.44945	4	mPonAbe1
-0.44943	1	mPonAbe1
-0.44939	2	mPonAbe1
-0.44938	1	mPonAbe1
-0.44936	1	mPonAbe1
-0.44934	2	mPonAbe1
-0.44933	1	mPonAbe1
-0.44932	1	mPonAbe1
-0.44931	1	mPonAbe1
-0.44930	2	mPonAbe1
-0.44929	1	mPonAbe1
-0.44928	1	mPonAbe1
-0.44927	1	mPonAbe1
-0.44926	2	mPonAbe1
-0.44925	1	mPonAbe1
-0.44924	1	mPonAbe1
-0.44922	1	mPonAbe1
-0.44921	2	mPonAbe1
-0.44919	1	mPonAbe1
-0.44918	5	mPonAbe1
-0.44915	3	mPonAbe1
-0.44914	2	mPonAbe1
-0.44912	1	mPonAbe1
-0.44911	1	mPonAbe1
-0.44907	1	mPonAbe1
-0.44904	1	mPonAbe1
-0.44903	2	mPonAbe1
-0.44902	1	mPonAbe1
-0.44900	1	mPonAbe1
-0.44896	1	mPonAbe1
-0.44895	1	mPonAbe1
-0.44892	2	mPonAbe1
-0.44885	2	mPonAbe1
-0.44883	3	mPonAbe1
-0.44882	1	mPonAbe1
-0.44881	2	mPonAbe1
-0.44880	5	mPonAbe1
-0.44879	1	mPonAbe1
-0.44878	1	mPonAbe1
-0.44876	2	mPonAbe1
-0.44873	1	mPonAbe1
-0.44871	1	mPonAbe1
-0.44870	1	mPonAbe1
-0.44869	1	mPonAbe1
-0.44865	1	mPonAbe1
-0.44863	1	mPonAbe1
-0.44859	1	mPonAbe1
-0.44856	1	mPonAbe1
-0.44855	1	mPonAbe1
-0.44853	1	mPonAbe1
-0.44850	2	mPonAbe1
-0.44849	1	mPonAbe1
-0.44848	2	mPonAbe1
-0.44845	2	mPonAbe1
-0.44844	1	mPonAbe1
-0.44843	1	mPonAbe1
-0.44841	1	mPonAbe1
-0.44840	1	mPonAbe1
-0.44839	2	mPonAbe1
-0.44838	1	mPonAbe1
-0.44831	1	mPonAbe1
-0.44829	3	mPonAbe1
-0.44828	1	mPonAbe1
-0.44827	2	mPonAbe1
-0.44826	2	mPonAbe1
-0.44823	1	mPonAbe1
-0.44820	1	mPonAbe1
-0.44817	1	mPonAbe1
-0.44815	1	mPonAbe1
-0.44814	1	mPonAbe1
-0.44810	1	mPonAbe1
-0.44808	1	mPonAbe1
-0.44806	1	mPonAbe1
-0.44803	2	mPonAbe1
-0.44801	1	mPonAbe1
-0.44800	2	mPonAbe1
-0.44798	2	mPonAbe1
-0.44797	1	mPonAbe1
-0.44796	1	mPonAbe1
-0.44794	1	mPonAbe1
-0.44793	1	mPonAbe1
-0.44792	2	mPonAbe1
-0.44789	1	mPonAbe1
-0.44788	1	mPonAbe1
-0.44786	1	mPonAbe1
-0.44784	1	mPonAbe1
-0.44783	1	mPonAbe1
-0.44780	1	mPonAbe1
-0.44779	2	mPonAbe1
-0.44778	1	mPonAbe1
-0.44776	1	mPonAbe1
-0.44774	3	mPonAbe1
-0.44773	1	mPonAbe1
-0.44771	1	mPonAbe1
-0.44769	1	mPonAbe1
-0.44768	2	mPonAbe1
-0.44767	1	mPonAbe1
-0.44763	2	mPonAbe1
-0.44759	1	mPonAbe1
-0.44753	1	mPonAbe1
-0.44751	2	mPonAbe1
-0.44749	1	mPonAbe1
-0.44748	1	mPonAbe1
-0.44747	1	mPonAbe1
-0.44746	3	mPonAbe1
-0.44743	1	mPonAbe1
-0.44739	1	mPonAbe1
-0.44736	1	mPonAbe1
-0.44735	2	mPonAbe1
-0.44732	1	mPonAbe1
-0.44725	1	mPonAbe1
-0.44724	1	mPonAbe1
-0.44723	3	mPonAbe1
-0.44718	1	mPonAbe1
-0.44717	2	mPonAbe1
-0.44715	3	mPonAbe1
-0.44712	3	mPonAbe1
-0.44711	2	mPonAbe1
-0.44710	1	mPonAbe1
-0.44709	1	mPonAbe1
-0.44706	1	mPonAbe1
-0.44705	1	mPonAbe1
-0.44702	1	mPonAbe1
-0.44698	1	mPonAbe1
-0.44697	2	mPonAbe1
-0.44696	1	mPonAbe1
-0.44694	1	mPonAbe1
-0.44693	1	mPonAbe1
-0.44691	1	mPonAbe1
-0.44690	1	mPonAbe1
-0.44687	1	mPonAbe1
-0.44684	1	mPonAbe1
-0.44683	2	mPonAbe1
-0.44682	1	mPonAbe1
-0.44676	1	mPonAbe1
-0.44675	1	mPonAbe1
-0.44674	1	mPonAbe1
-0.44672	1	mPonAbe1
-0.44671	1	mPonAbe1
-0.44668	1	mPonAbe1
-0.44667	2	mPonAbe1
-0.44662	2	mPonAbe1
-0.44661	2	mPonAbe1
-0.44656	2	mPonAbe1
-0.44655	2	mPonAbe1
-0.44653	1	mPonAbe1
-0.44651	1	mPonAbe1
-0.44649	1	mPonAbe1
-0.44648	1	mPonAbe1
-0.44644	1	mPonAbe1
-0.44642	2	mPonAbe1
-0.44641	2	mPonAbe1
-0.44639	1	mPonAbe1
-0.44638	1	mPonAbe1
-0.44637	1	mPonAbe1
-0.44633	1	mPonAbe1
-0.44627	1	mPonAbe1
-0.44626	1	mPonAbe1
-0.44623	3	mPonAbe1
-0.44620	1	mPonAbe1
-0.44619	1	mPonAbe1
-0.44616	2	mPonAbe1
-0.44615	2	mPonAbe1
-0.44613	2	mPonAbe1
-0.44612	2	mPonAbe1
-0.44610	1	mPonAbe1
-0.44608	1	mPonAbe1
-0.44607	2	mPonAbe1
-0.44606	2	mPonAbe1
-0.44604	1	mPonAbe1
-0.44603	1	mPonAbe1
-0.44599	2	mPonAbe1
-0.44596	1	mPonAbe1
-0.44595	1	mPonAbe1
-0.44590	1	mPonAbe1
-0.44589	1	mPonAbe1
-0.44587	2	mPonAbe1
-0.44586	2	mPonAbe1
-0.44585	4	mPonAbe1
-0.44582	2	mPonAbe1
-0.44578	2	mPonAbe1
-0.44576	1	mPonAbe1
-0.44575	1	mPonAbe1
-0.44574	1	mPonAbe1
-0.44573	1	mPonAbe1
-0.44572	2	mPonAbe1
-0.44570	1	mPonAbe1
-0.44569	1	mPonAbe1
-0.44568	1	mPonAbe1
-0.44565	1	mPonAbe1
-0.44561	3	mPonAbe1
-0.44558	1	mPonAbe1
-0.44548	1	mPonAbe1
-0.44547	3	mPonAbe1
-0.44546	2	mPonAbe1
-0.44545	2	mPonAbe1
-0.44544	1	mPonAbe1
-0.44543	1	mPonAbe1
-0.44542	1	mPonAbe1
-0.44541	1	mPonAbe1
-0.44540	1	mPonAbe1
-0.44539	1	mPonAbe1
-0.44538	1	mPonAbe1
-0.44537	2	mPonAbe1
-0.44536	1	mPonAbe1
-0.44535	2	mPonAbe1
-0.44533	1	mPonAbe1
-0.44532	2	mPonAbe1
-0.44530	3	mPonAbe1
-0.44528	1	mPonAbe1
-0.44527	1	mPonAbe1
-0.44523	1	mPonAbe1
-0.44520	1	mPonAbe1
-0.44517	1	mPonAbe1
-0.44516	2	mPonAbe1
-0.44514	2	mPonAbe1
-0.44513	1	mPonAbe1
-0.44512	2	mPonAbe1
-0.44509	1	mPonAbe1
-0.44508	1	mPonAbe1
-0.44507	1	mPonAbe1
-0.44506	1	mPonAbe1
-0.44504	1	mPonAbe1
-0.44503	1	mPonAbe1
-0.44500	1	mPonAbe1
-0.44499	1	mPonAbe1
-0.44497	1	mPonAbe1
-0.44495	1	mPonAbe1
-0.44494	1	mPonAbe1
-0.44493	2	mPonAbe1
-0.44491	1	mPonAbe1
-0.44489	1	mPonAbe1
-0.44482	1	mPonAbe1
-0.44479	2	mPonAbe1
-0.44478	2	mPonAbe1
-0.44477	2	mPonAbe1
-0.44476	1	mPonAbe1
-0.44472	1	mPonAbe1
-0.44471	1	mPonAbe1
-0.44470	2	mPonAbe1
-0.44469	6	mPonAbe1
-0.44468	2	mPonAbe1
-0.44467	4	mPonAbe1
-0.44466	1	mPonAbe1
-0.44465	2	mPonAbe1
-0.44462	1	mPonAbe1
-0.44460	3	mPonAbe1
-0.44452	1	mPonAbe1
-0.44450	1	mPonAbe1
-0.44449	2	mPonAbe1
-0.44448	2	mPonAbe1
-0.44447	1	mPonAbe1
-0.44446	2	mPonAbe1
-0.44445	2	mPonAbe1
-0.44442	1	mPonAbe1
-0.44440	2	mPonAbe1
-0.44436	4	mPonAbe1
-0.44433	1	mPonAbe1
-0.44431	1	mPonAbe1
-0.44429	1	mPonAbe1
-0.44428	1	mPonAbe1
-0.44426	2	mPonAbe1
-0.44423	1	mPonAbe1
-0.44420	1	mPonAbe1
-0.44416	1	mPonAbe1
-0.44414	1	mPonAbe1
-0.44410	1	mPonAbe1
-0.44409	1	mPonAbe1
-0.44407	2	mPonAbe1
-0.44404	4	mPonAbe1
-0.44403	1	mPonAbe1
-0.44401	1	mPonAbe1
-0.44399	2	mPonAbe1
-0.44398	1	mPonAbe1
-0.44397	2	mPonAbe1
-0.44395	1	mPonAbe1
-0.44394	2	mPonAbe1
-0.44389	1	mPonAbe1
-0.44388	2	mPonAbe1
-0.44386	1	mPonAbe1
-0.44385	1	mPonAbe1
-0.44382	1	mPonAbe1
-0.44380	2	mPonAbe1
-0.44378	2	mPonAbe1
-0.44376	1	mPonAbe1
-0.44375	1	mPonAbe1
-0.44373	2	mPonAbe1
-0.44371	1	mPonAbe1
-0.44368	1	mPonAbe1
-0.44367	2	mPonAbe1
-0.44366	1	mPonAbe1
-0.44364	1	mPonAbe1
-0.44362	1	mPonAbe1
-0.44359	1	mPonAbe1
-0.44358	1	mPonAbe1
-0.44356	1	mPonAbe1
-0.44355	1	mPonAbe1
-0.44353	1	mPonAbe1
-0.44351	1	mPonAbe1
-0.44349	2	mPonAbe1
-0.44346	2	mPonAbe1
-0.44344	1	mPonAbe1
-0.44341	1	mPonAbe1
-0.44340	1	mPonAbe1
-0.44336	2	mPonAbe1
-0.44334	1	mPonAbe1
-0.44333	2	mPonAbe1
-0.44330	1	mPonAbe1
-0.44329	1	mPonAbe1
-0.44328	1	mPonAbe1
-0.44327	1	mPonAbe1
-0.44326	1	mPonAbe1
-0.44320	4	mPonAbe1
-0.44319	3	mPonAbe1
-0.44317	3	mPonAbe1
-0.44316	2	mPonAbe1
-0.44315	1	mPonAbe1
-0.44313	1	mPonAbe1
-0.44312	1	mPonAbe1
-0.44310	2	mPonAbe1
-0.44309	3	mPonAbe1
-0.44305	2	mPonAbe1
-0.44303	3	mPonAbe1
-0.44301	1	mPonAbe1
-0.44300	1	mPonAbe1
-0.44299	2	mPonAbe1
-0.44298	1	mPonAbe1
-0.44297	1	mPonAbe1
-0.44294	1	mPonAbe1
-0.44293	1	mPonAbe1
-0.44292	2	mPonAbe1
-0.44287	1	mPonAbe1
-0.44286	1	mPonAbe1
-0.44281	1	mPonAbe1
-0.44279	1	mPonAbe1
-0.44278	1	mPonAbe1
-0.44276	4	mPonAbe1
-0.44275	3	mPonAbe1
-0.44274	1	mPonAbe1
-0.44273	1	mPonAbe1
-0.44272	3	mPonAbe1
-0.44271	2	mPonAbe1
-0.44270	4	mPonAbe1
-0.44269	2	mPonAbe1
-0.44265	1	mPonAbe1
-0.44264	1	mPonAbe1
-0.44263	3	mPonAbe1
-0.44261	3	mPonAbe1
-0.44258	1	mPonAbe1
-0.44257	2	mPonAbe1
-0.44255	1	mPonAbe1
-0.44254	1	mPonAbe1
-0.44252	1	mPonAbe1
-0.44251	1	mPonAbe1
-0.44249	1	mPonAbe1
-0.44248	1	mPonAbe1
-0.44246	1	mPonAbe1
-0.44243	1	mPonAbe1
-0.44240	2	mPonAbe1
-0.44239	2	mPonAbe1
-0.44238	2	mPonAbe1
-0.44236	1	mPonAbe1
-0.44235	2	mPonAbe1
-0.44234	1	mPonAbe1
-0.44232	1	mPonAbe1
-0.44231	1	mPonAbe1
-0.44230	1	mPonAbe1
-0.44229	3	mPonAbe1
-0.44228	2	mPonAbe1
-0.44226	2	mPonAbe1
-0.44224	2	mPonAbe1
-0.44220	1	mPonAbe1
-0.44218	1	mPonAbe1
-0.44217	1	mPonAbe1
-0.44211	1	mPonAbe1
-0.44209	4	mPonAbe1
-0.44208	1	mPonAbe1
-0.44206	1	mPonAbe1
-0.44205	1	mPonAbe1
-0.44204	2	mPonAbe1
-0.44203	2	mPonAbe1
-0.44202	1	mPonAbe1
-0.44201	1	mPonAbe1
-0.44199	1	mPonAbe1
-0.44197	3	mPonAbe1
-0.44196	1	mPonAbe1
-0.44194	3	mPonAbe1
-0.44193	1	mPonAbe1
-0.44187	1	mPonAbe1
-0.44186	1	mPonAbe1
-0.44182	2	mPonAbe1
-0.44180	1	mPonAbe1
-0.44178	2	mPonAbe1
-0.44177	1	mPonAbe1
-0.44175	1	mPonAbe1
-0.44174	2	mPonAbe1
-0.44173	1	mPonAbe1
-0.44172	2	mPonAbe1
-0.44171	1	mPonAbe1
-0.44168	1	mPonAbe1
-0.44166	1	mPonAbe1
-0.44165	2	mPonAbe1
-0.44164	1	mPonAbe1
-0.44162	2	mPonAbe1
-0.44160	1	mPonAbe1
-0.44155	1	mPonAbe1
-0.44153	1	mPonAbe1
-0.44149	2	mPonAbe1
-0.44148	1	mPonAbe1
-0.44144	3	mPonAbe1
-0.44143	1	mPonAbe1
-0.44142	1	mPonAbe1
-0.44141	1	mPonAbe1
-0.44139	2	mPonAbe1
-0.44137	1	mPonAbe1
-0.44136	1	mPonAbe1
-0.44132	1	mPonAbe1
-0.44131	1	mPonAbe1
-0.44130	1	mPonAbe1
-0.44129	1	mPonAbe1
-0.44125	2	mPonAbe1
-0.44124	1	mPonAbe1
-0.44123	2	mPonAbe1
-0.44122	2	mPonAbe1
-0.44120	2	mPonAbe1
-0.44118	1	mPonAbe1
-0.44114	1	mPonAbe1
-0.44110	3	mPonAbe1
-0.44109	1	mPonAbe1
-0.44105	1	mPonAbe1
-0.44097	2	mPonAbe1
-0.44096	2	mPonAbe1
-0.44095	1	mPonAbe1
-0.44094	1	mPonAbe1
-0.44093	2	mPonAbe1
-0.44090	1	mPonAbe1
-0.44088	1	mPonAbe1
-0.44086	1	mPonAbe1
-0.44085	1	mPonAbe1
-0.44084	4	mPonAbe1
-0.44083	2	mPonAbe1
-0.44082	1	mPonAbe1
-0.44081	1	mPonAbe1
-0.44079	1	mPonAbe1
-0.44078	1	mPonAbe1
-0.44073	2	mPonAbe1
-0.44072	2	mPonAbe1
-0.44071	2	mPonAbe1
-0.44069	2	mPonAbe1
-0.44068	2	mPonAbe1
-0.44066	1	mPonAbe1
-0.44065	1	mPonAbe1
-0.44062	3	mPonAbe1
-0.44061	1	mPonAbe1
-0.44060	2	mPonAbe1
-0.44057	2	mPonAbe1
-0.44056	1	mPonAbe1
-0.44053	1	mPonAbe1
-0.44052	1	mPonAbe1
-0.44049	2	mPonAbe1
-0.44048	1	mPonAbe1
-0.44044	1	mPonAbe1
-0.44043	3	mPonAbe1
-0.44041	1	mPonAbe1
-0.44040	1	mPonAbe1
-0.44038	2	mPonAbe1
-0.44037	2	mPonAbe1
-0.44036	2	mPonAbe1
-0.44035	2	mPonAbe1
-0.44034	3	mPonAbe1
-0.44033	1	mPonAbe1
-0.44032	1	mPonAbe1
-0.44030	2	mPonAbe1
-0.44029	1	mPonAbe1
-0.44028	1	mPonAbe1
-0.44027	1	mPonAbe1
-0.44026	1	mPonAbe1
-0.44025	1	mPonAbe1
-0.44024	1	mPonAbe1
-0.44023	1	mPonAbe1
-0.44022	1	mPonAbe1
-0.44021	2	mPonAbe1
-0.44020	2	mPonAbe1
-0.44019	2	mPonAbe1
-0.44018	2	mPonAbe1
-0.44016	1	mPonAbe1
-0.44015	1	mPonAbe1
-0.44012	2	mPonAbe1
-0.44011	3	mPonAbe1
-0.44008	1	mPonAbe1
-0.44007	2	mPonAbe1
-0.44006	1	mPonAbe1
-0.44004	1	mPonAbe1
-0.44002	1	mPonAbe1
-0.44001	1	mPonAbe1
-0.43996	1	mPonAbe1
-0.43995	1	mPonAbe1
-0.43994	2	mPonAbe1
-0.43993	1	mPonAbe1
-0.43992	2	mPonAbe1
-0.43987	1	mPonAbe1
-0.43986	1	mPonAbe1
-0.43984	2	mPonAbe1
-0.43983	3	mPonAbe1
-0.43982	1	mPonAbe1
-0.43980	1	mPonAbe1
-0.43977	2	mPonAbe1
-0.43976	1	mPonAbe1
-0.43973	1	mPonAbe1
-0.43970	1	mPonAbe1
-0.43969	2	mPonAbe1
-0.43967	1	mPonAbe1
-0.43965	2	mPonAbe1
-0.43961	1	mPonAbe1
-0.43960	2	mPonAbe1
-0.43958	2	mPonAbe1
-0.43957	2	mPonAbe1
-0.43953	2	mPonAbe1
-0.43952	1	mPonAbe1
-0.43951	2	mPonAbe1
-0.43950	2	mPonAbe1
-0.43949	1	mPonAbe1
-0.43947	1	mPonAbe1
-0.43944	1	mPonAbe1
-0.43941	2	mPonAbe1
-0.43936	4	mPonAbe1
-0.43935	2	mPonAbe1
-0.43933	1	mPonAbe1
-0.43931	2	mPonAbe1
-0.43929	2	mPonAbe1
-0.43927	2	mPonAbe1
-0.43925	3	mPonAbe1
-0.43923	1	mPonAbe1
-0.43921	1	mPonAbe1
-0.43920	1	mPonAbe1
-0.43918	1	mPonAbe1
-0.43917	2	mPonAbe1
-0.43916	2	mPonAbe1
-0.43914	1	mPonAbe1
-0.43912	3	mPonAbe1
-0.43911	1	mPonAbe1
-0.43909	2	mPonAbe1
-0.43907	1	mPonAbe1
-0.43906	1	mPonAbe1
-0.43905	1	mPonAbe1
-0.43903	1	mPonAbe1
-0.43901	1	mPonAbe1
-0.43900	2	mPonAbe1
-0.43897	1	mPonAbe1
-0.43896	1	mPonAbe1
-0.43895	1	mPonAbe1
-0.43891	1	mPonAbe1
-0.43890	2	mPonAbe1
-0.43889	1	mPonAbe1
-0.43888	1	mPonAbe1
-0.43887	1	mPonAbe1
-0.43886	1	mPonAbe1
-0.43879	1	mPonAbe1
-0.43878	1	mPonAbe1
-0.43876	1	mPonAbe1
-0.43874	1	mPonAbe1
-0.43873	2	mPonAbe1
-0.43870	3	mPonAbe1
-0.43869	1	mPonAbe1
-0.43867	1	mPonAbe1
-0.43865	1	mPonAbe1
-0.43863	2	mPonAbe1
-0.43861	2	mPonAbe1
-0.43859	1	mPonAbe1
-0.43858	1	mPonAbe1
-0.43857	1	mPonAbe1
-0.43856	1	mPonAbe1
-0.43855	1	mPonAbe1
-0.43854	2	mPonAbe1
-0.43853	2	mPonAbe1
-0.43851	1	mPonAbe1
-0.43849	1	mPonAbe1
-0.43847	2	mPonAbe1
-0.43846	1	mPonAbe1
-0.43834	1	mPonAbe1
-0.43830	2	mPonAbe1
-0.43829	2	mPonAbe1
-0.43828	2	mPonAbe1
-0.43826	3	mPonAbe1
-0.43822	2	mPonAbe1
-0.43821	1	mPonAbe1
-0.43819	3	mPonAbe1
-0.43817	1	mPonAbe1
-0.43816	1	mPonAbe1
-0.43815	2	mPonAbe1
-0.43810	2	mPonAbe1
-0.43809	1	mPonAbe1
-0.43807	1	mPonAbe1
-0.43806	1	mPonAbe1
-0.43802	2	mPonAbe1
-0.43800	1	mPonAbe1
-0.43799	2	mPonAbe1
-0.43796	1	mPonAbe1
-0.43795	2	mPonAbe1
-0.43791	1	mPonAbe1
-0.43788	1	mPonAbe1
-0.43787	1	mPonAbe1
-0.43785	2	mPonAbe1
-0.43783	4	mPonAbe1
-0.43778	1	mPonAbe1
-0.43776	1	mPonAbe1
-0.43775	1	mPonAbe1
-0.43773	3	mPonAbe1
-0.43770	1	mPonAbe1
-0.43769	1	mPonAbe1
-0.43768	1	mPonAbe1
-0.43765	3	mPonAbe1
-0.43762	3	mPonAbe1
-0.43760	2	mPonAbe1
-0.43759	1	mPonAbe1
-0.43758	1	mPonAbe1
-0.43757	1	mPonAbe1
-0.43756	2	mPonAbe1
-0.43755	2	mPonAbe1
-0.43754	1	mPonAbe1
-0.43753	1	mPonAbe1
-0.43751	1	mPonAbe1
-0.43749	3	mPonAbe1
-0.43748	1	mPonAbe1
-0.43747	1	mPonAbe1
-0.43746	4	mPonAbe1
-0.43745	2	mPonAbe1
-0.43743	3	mPonAbe1
-0.43742	1	mPonAbe1
-0.43741	1	mPonAbe1
-0.43740	1	mPonAbe1
-0.43739	2	mPonAbe1
-0.43738	1	mPonAbe1
-0.43730	1	mPonAbe1
-0.43727	1	mPonAbe1
-0.43726	1	mPonAbe1
-0.43725	1	mPonAbe1
-0.43722	4	mPonAbe1
-0.43720	1	mPonAbe1
-0.43719	1	mPonAbe1
-0.43718	1	mPonAbe1
-0.43715	2	mPonAbe1
-0.43714	1	mPonAbe1
-0.43711	3	mPonAbe1
-0.43706	2	mPonAbe1
-0.43705	1	mPonAbe1
-0.43704	1	mPonAbe1
-0.43701	3	mPonAbe1
-0.43700	1	mPonAbe1
-0.43699	2	mPonAbe1
-0.43698	2	mPonAbe1
-0.43696	1	mPonAbe1
-0.43694	2	mPonAbe1
-0.43693	2	mPonAbe1
-0.43692	1	mPonAbe1
-0.43691	1	mPonAbe1
-0.43690	1	mPonAbe1
-0.43688	2	mPonAbe1
-0.43686	1	mPonAbe1
-0.43685	5	mPonAbe1
-0.43683	1	mPonAbe1
-0.43681	3	mPonAbe1
-0.43677	1	mPonAbe1
-0.43675	1	mPonAbe1
-0.43674	2	mPonAbe1
-0.43672	1	mPonAbe1
-0.43671	1	mPonAbe1
-0.43670	1	mPonAbe1
-0.43669	2	mPonAbe1
-0.43667	1	mPonAbe1
-0.43666	2	mPonAbe1
-0.43665	1	mPonAbe1
-0.43663	1	mPonAbe1
-0.43662	1	mPonAbe1
